*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu Feb 18 09:39:33 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458522.500000000, A.D. 2019-Feb-08 00:00:00.0000, -7.416240136475011E-01,  6.589879908578016E-01, -7.453926685852787E-05, -1.165320744983576E-02, -1.298707696814554E-02,  1.167119588567955E-06,
2458523.500000000, A.D. 2019-Feb-09 00:00:00.0000, -7.531617139217508E-01,  6.459010985636096E-01, -7.342778950655136E-05, -1.142161598483584E-02, -1.318596616137462E-02,  1.053328970220644E-06,
2458524.500000000, A.D. 2019-Feb-10 00:00:00.0000, -7.644661142667477E-01,  6.326175527118645E-01, -7.243684947452445E-05, -1.118663062145591E-02, -1.338037315818916E-02,  9.268377620276361E-07,
2458525.500000000, A.D. 2019-Feb-11 00:00:00.0000, -7.755338906540994E-01,  6.191418665564143E-01, -7.157666046855031E-05, -1.094839189062147E-02, -1.357023760081724E-02,  7.927306135885177E-07,
2458526.500000000, A.D. 2019-Feb-12 00:00:00.0000, -7.863618620155678E-01,  6.054786081808966E-01, -7.085200432098963E-05, -1.070704523260941E-02, -1.375551048729025E-02,  6.568024833541442E-07,
2458527.500000000, A.D. 2019-Feb-13 00:00:00.0000, -7.969469952340048E-01,  5.916323880099404E-01, -7.026146956992951E-05, -1.046274105658384E-02, -1.393615668005346E-02,  5.256620797853664E-07,
2458528.500000000, A.D. 2019-Feb-14 00:00:00.0000, -8.072864096970080E-01,  5.776078430631658E-01, -6.979659741633292E-05, -1.021563360589095E-02, -1.411215891252242E-02,  4.067971852187414E-07,
2458529.500000000, A.D. 2019-Feb-15 00:00:00.0000, -8.173773795547230E-01,  5.634096165768752E-01, -6.944103275826328E-05, -9.965877248497249E-03, -1.428352290519974E-02,  3.084727226256204E-07,
2458530.500000000, A.D. 2019-Feb-16 00:00:00.0000, -8.272173303668219E-01,  5.490423325224195E-01, -6.916993394953039E-05, -9.713618760683695E-03, -1.445028208762432E-02,  2.392837487413765E-07,
2458531.500000000, A.D. 2019-Feb-17 00:00:00.0000, -8.368038257269721E-01,  5.345105667717639E-01, -6.895007372840505E-05, -9.458985054526758E-03, -1.461249897725815E-02,  2.072006411493001E-07,
2458532.500000000, A.D. 2019-Feb-18 00:00:00.0000, -8.461345399508943E-01,  5.198188201638625E-01, -6.874116231359140E-05, -9.202068150470241E-03, -1.477025937149794E-02,  2.181018061038459E-07,
2458533.500000000, A.D. 2019-Feb-19 00:00:00.0000, -8.552072163834489E-01,  5.049715021822364E-01, -6.849877545851131E-05, -8.942912568116291E-03, -1.492365678503182E-02,  2.741178622694643E-07,
2458534.500000000, A.D. 2019-Feb-20 00:00:00.0000, -8.640196173223674E-01,  4.899729345246532E-01, -6.817876214726084E-05, -8.681512333768130E-03, -1.507276905854751E-02,  3.724572897580835E-07,
2458535.500000000, A.D. 2019-Feb-21 00:00:00.0000, -8.725694779655199E-01,  4.748273789414309E-01, -6.774228289347567E-05, -8.417822298331670E-03, -1.521763487729206E-02,  5.054088792450774E-07,
2458536.500000000, A.D. 2019-Feb-22 00:00:00.0000, -8.808544781435563E-01,  4.595390843709595E-01, -6.716014524941855E-05, -8.151781294645699E-03, -1.535824013252468E-02,  6.617133556188567E-07,
2458537.500000000, A.D. 2019-Feb-23 00:00:00.0000, -8.888722394352730E-01,  4.441123402295972E-01, -6.641528544348324E-05, -7.883337929743613E-03, -1.549451946720403E-02,  8.287584055787864E-07,
2458538.500000000, A.D. 2019-Feb-24 00:00:00.0000, -8.966203451526752E-01,  4.285515214296023E-01, -6.550302741975115E-05, -7.612469241173428E-03, -1.562637020625552E-02,  9.946797867016293E-07,
2458539.500000000, A.D. 2019-Feb-25 00:00:00.0000, -9.040963733246762E-01,  4.128611165140536E-01, -6.442958938132164E-05, -7.339187901664961E-03, -1.575367077445828E-02,  1.149697334788282E-06,
2458540.500000000, A.D. 2019-Feb-26 00:00:00.0000, -9.112979317662613E-01,  3.970457382678343E-01, -6.320971224016463E-05, -7.063539864009340E-03, -1.587629642593493E-02,  1.286555091649674E-06,
2458541.500000000, A.D. 2019-Feb-27 00:00:00.0000, -9.182226879687313E-01,  3.811101214597602E-01, -6.186419527006553E-05, -6.785597175472838E-03, -1.599412906092698E-02,  1.400326455664734E-06,
2458542.500000000, A.D. 2019-Feb-28 00:00:00.0000, -9.248683912040008E-01,  3.650591136977211E-01, -6.041779349185108E-05, -6.505450139560662E-03, -1.610706142431093E-02,  1.487940363898316E-06,
2458543.500000000, A.D. 2019-Mar-01 00:00:00.0000, -9.312328874973669E-01,  3.488976641283736E-01, -5.889761265483939E-05, -6.223201115430486E-03, -1.621499757050643E-02,  1.547692464055407E-06,
2458544.500000000, A.D. 2019-Mar-02 00:00:00.0000, -9.373141295385164E-01,  3.326308127012951E-01, -5.733194077942067E-05, -5.938960604920588E-03, -1.631785155914389E-02,  1.578873174232398E-06,
2458545.500000000, A.D. 2019-Mar-03 00:00:00.0000, -9.431101837313862E-01,  3.162636810044479E-01, -5.574937617817261E-05, -5.652845355500738E-03, -1.641554579986926E-02,  1.581546732028023E-06,
2458546.500000000, A.D. 2019-Mar-04 00:00:00.0000, -9.486192360999389E-01,  2.998014645692214E-01, -5.417810759396206E-05, -5.364977855527223E-03, -1.650800985996837E-02,  1.556462157426740E-06,
2458547.500000000, A.D. 2019-Mar-05 00:00:00.0000, -9.538395981043823E-01,  2.832494259770363E-01, -5.264523428356336E-05, -5.075486553465303E-03, -1.659518008059073E-02,  1.505054707571225E-06,
2458548.500000000, A.D. 2019-Mar-06 00:00:00.0000, -9.587697127924293E-01,  2.666128879255494E-01, -5.117605889049505E-05, -4.784506224162324E-03, -1.667700002436760E-02,  1.429491203543688E-06,
2458549.500000000, A.D. 2019-Mar-07 00:00:00.0000, -9.634081612073874E-01,  2.498972255042444E-01, -4.979333096978245E-05, -4.492178061474777E-03, -1.675342156490992E-02,  1.332717175412497E-06,
2458550.500000000, A.D. 2019-Mar-08 00:00:00.0000, -9.677536686491869E-01,  2.331078571837993E-01, -4.851645575394725E-05, -4.198649271205663E-03, -1.682440631534061E-02,  1.218475452207844E-06,
2458551.500000000, A.D. 2019-Mar-09 00:00:00.0000, -9.718051102614449E-01,  2.162502343386429E-01, -4.736070509039162E-05, -3.904072142292529E-03, -1.688992708762064E-02,  1.091282453819999E-06,
2458552.500000000, A.D. 2019-Mar-10 00:00:00.0000, -9.755615154825339E-01,  1.993298293861658E-01, -4.633647234926363E-05, -3.608602735649144E-03, -1.694996918003297E-02,  9.563658218595924E-07,
2458553.500000000, A.D. 2019-Mar-11 00:00:00.0000, -9.790220710772438E-01,  1.823521227400975E-01, -4.544860283023600E-05, -3.312399386234016E-03, -1.700453147580698E-02,  8.195787822577858E-07,
2458554.500000000, A.D. 2019-Mar-12 00:00:00.0000, -9.821861226277703E-01,  1.653225886928802E-01, -4.469581472569485E-05, -3.015621120488400E-03, -1.705362752854929E-02,  6.873063546449123E-07,
2458555.500000000, A.D. 2019-Mar-13 00:00:00.0000, -9.850531743545222E-01,  1.482466801043094E-01, -4.407021724210257E-05, -2.718425848651800E-03, -1.709728690942441E-02,  5.663624901148719E-07,
2458556.500000000, A.D. 2019-Mar-14 00:00:00.0000, -9.876228868334053E-01,  1.311298115277898E-01, -4.355694779294533E-05, -2.420967857791342E-03, -1.713555699158284E-02,  4.638463293101761E-07,
2458557.500000000, A.D. 2019-Mar-15 00:00:00.0000, -9.898950715428491E-01,  1.139773403969347E-01, -4.313400112873964E-05, -2.123393834162932E-03, -1.716850496013702E-02,  3.868872605380538E-07,
2458558.500000000, A.D. 2019-Mar-16 00:00:00.0000, -9.918696803493554E-01,  9.679454643549934E-02, -4.277240997129137E-05, -1.825836604899280E-03, -1.719621912926312E-02,  3.421794164900239E-07,
2458559.500000000, A.D. 2019-Mar-17 00:00:00.0000, -9.935467874392194E-01,  7.958661081512527E-02, -4.243703519586317E-05, -1.528406333835184E-03, -1.721880775870516E-02,  3.352183015980987E-07,
2458560.500000000, A.D. 2019-Mar-18 00:00:00.0000, -9.949265615715203E-01,  6.235859874132459E-02, -4.208827188861489E-05, -1.231180326740048E-03, -1.723639298298407E-02,  3.692472734226564E-07,
2458561.500000000, A.D. 2019-Mar-19 00:00:00.0000, -9.960092287167276E-01,  4.511545135908210E-02, -4.168487892154605E-05, -9.341947229082830E-04, -1.724909810720580E-02,  4.441184554876990E-07,
2458562.500000000, A.D. 2019-Mar-20 00:00:00.0000, -9.967950293527624E-01,  2.786199346478623E-02, -4.118781707990256E-05, -6.374429641650759E-04, -1.725702917360539E-02,  5.555012123274867E-07,
2458563.500000000, A.D. 2019-Mar-21 00:00:00.0000, -9.972841794037985E-01,  1.060296061747355E-02, -4.056448971595952E-05, -3.408849944477644E-04, -1.726025573794925E-02,  6.949415607157624E-07,
2458564.500000000, A.D. 2019-Mar-22 00:00:00.0000, -9.974768457795397E-01, -6.656957272959542E-03, -3.979238118585067E-05, -4.446666937189028E-05, -1.725879840205380E-02,  8.510047386320925E-07,
2458565.500000000, A.D. 2019-Mar-23 00:00:00.0000, -9.973731440204546E-01, -2.391306583344388E-02, -3.886111485948019E-05,  2.518568404435774E-04, -1.725262874724916E-02,  1.011197691140454E-06,
2458566.500000000, A.D. 2019-Mar-24 00:00:00.0000, -9.969731577091574E-01, -4.116062238472444E-02, -3.777249133832506E-05,  5.481022520520614E-04, -1.724168131837358E-02,  1.163954443644731E-06,
2458567.500000000, A.D. 2019-Mar-25 00:00:00.0000, -9.962769718166608E-01, -5.839480774908715E-02, -3.653880557749381E-05,  8.442495653257297E-04, -1.722587168137370E-02,  1.300008603514430E-06,
2458568.500000000, A.D. 2019-Mar-26 00:00:00.0000, -9.952847093664196E-01, -7.561071605988684E-02, -3.518022659876049E-05,  1.140243592178317E-03, -1.720511331483657E-02,  1.412893143587589E-06,
2458569.500000000, A.D. 2019-Mar-27 00:00:00.0000, -9.939965630999040E-01, -9.280335886644397E-02, -3.372205662036059E-05,  1.436001612087754E-03, -1.717932890410716E-02,  1.498733435012847E-06,
2458570.500000000, A.D. 2019-Mar-28 00:00:00.0000, -9.924128183831424E-01, -1.099676773242524E-01, -3.219240517396222E-05,  1.731422566121786E-03, -1.714845535784860E-02,  1.555684060575176E-06,
2458571.500000000, A.D. 2019-Mar-29 00:00:00.0000, -9.905338674951450E-01, -1.270985568998253E-01, -3.062047117169778E-05,  2.026394762341333E-03, -1.711244418463818E-02,  1.583316960761836E-06,
2458572.500000000, A.D. 2019-Mar-30 00:00:00.0000, -9.883602175019648E-01, -1.441908410568053E-01, -2.903538263688928E-05,  2.320800932760913E-03, -1.707125942551807E-02,  1.582136046599908E-06,
2458573.500000000, A.D. 2019-Mar-31 00:00:00.0000, -9.858924943983308E-01, -1.612393424172960E-01, -2.746543066722612E-05,  2.614520716225930E-03, -1.702487491082882E-02,  1.553276683330091E-06,
2458574.500000000, A.D. 2019-Apr-01 00:00:00.0000, -9.831314458062194E-01, -1.782388513298157E-01, -2.593751400921587E-05,  2.907431182866052E-03, -1.697327195122924E-02,  1.498379917044040E-06,
2458575.500000000, A.D. 2019-Apr-02 00:00:00.0000, -9.800779438185589E-01, -1.951841426025771E-01, -2.447663816578455E-05,  3.199406142362474E-03, -1.691643803894811E-02,  1.419601280045675E-06,
2458576.500000000, A.D. 2019-Apr-03 00:00:00.0000, -9.767329888454118E-01, -2.120699815458039E-01, -2.310535921742243E-05,  3.490314942735365E-03, -1.685436677847059E-02,  1.319703812221611E-06,
2458577.500000000, A.D. 2019-Apr-04 00:00:00.0000, -9.730977146492323E-01, -2.288911305567146E-01, -2.184311464963276E-05,  3.780021391718592E-03, -1.678705901881623E-02,  1.202182101271376E-06,
2458578.500000000, A.D. 2019-Apr-05 00:00:00.0000, -9.691733941689735E-01, -2.456423573485418E-01, -2.070543666176094E-05,  4.068383336968421E-03, -1.671452495442916E-02,  1.071364814255401E-06,
2458579.500000000, A.D. 2019-Apr-06 00:00:00.0000, -9.649614452644603E-01, -2.623184455987373E-01, -1.970309353680442E-05,  4.355253293833843E-03, -1.663678678094772E-02,  9.324491927040756E-07,
2458580.500000000, A.D. 2019-Apr-07 00:00:00.0000, -9.604634352283752E-01, -2.789142083104940E-01, -1.884124481719312E-05,  4.640480288753102E-03, -1.655388137293062E-02,  7.914352206941324E-07,
2458581.500000000, A.D. 2019-Apr-08 00:00:00.0000, -9.556810828757553E-01, -2.954245036377929E-01, -1.811871781420498E-05,  4.923912824035584E-03, -1.646586245296738E-02,  6.549490968056218E-07,
2458582.500000000, A.D. 2019-Apr-09 00:00:00.0000, -9.506162572313611E-01, -3.118442524569259E-01, -1.752751150156779E-05,  5.205402654417015E-03, -1.637280187088355E-02,  5.299687070181001E-07,
2458583.500000000, A.D. 2019-Apr-10 00:00:00.0000, -9.452709721935949E-01, -3.281684567031825E-01, -1.705261303266344E-05,  5.484808999590640E-03, -1.627478985126649E-02,  4.234776277594821E-07,
2458584.500000000, A.D. 2019-Apr-11 00:00:00.0000, -9.396473768827208E-01, -3.443922174569480E-01, -1.667218568210639E-05,  5.762002939048370E-03, -1.617193426101582E-02,  3.420709293395144E-07,
2458585.500000000, A.D. 2019-Apr-12 00:00:00.0000, -9.337477415222655E-01, -3.605107518351986E-01, -1.635817219545033E-05,  6.036871964985545E-03, -1.606435894671630E-02,  2.915173779557568E-07,
2458586.500000000, A.D. 2019-Apr-13 00:00:00.0000, -9.275744386387895E-01, -3.765194076840583E-01, -1.607736370840967E-05,  6.309324810057635E-03, -1.595220093104104E-02,  2.762626112953507E-07,
2458587.500000000, A.D. 2019-Apr-14 00:00:00.0000, -9.211299193041871E-01, -3.924136746537757E-01, -1.579300185543329E-05,  6.579296484164125E-03, -1.583560584485218E-02,  2.988594789074367E-07,
2458588.500000000, A.D. 2019-Apr-15 00:00:00.0000, -9.144166844952947E-01, -4.081891894565722E-01, -1.546697713591226E-05,  6.846752807305789E-03, -1.571472071903808E-02,  3.593568924821178E-07,
2458589.500000000, A.D. 2019-Apr-16 00:00:00.0000, -9.074372528343120E-01, -4.238417323424731E-01, -1.506261241015227E-05,  7.111692754056644E-03, -1.558968362167468E-02,  4.547704411266442E-07,
2458590.500000000, A.D. 2019-Apr-17 00:00:00.0000, -9.001941280703859E-01, -4.393672118877365E-01, -1.454784451661116E-05,  7.374146217548887E-03, -1.546061093614812E-02,  5.788588300418187E-07,
2458591.500000000, A.D. 2019-Apr-18 00:00:00.0000, -8.926897719515495E-01, -4.547616369592008E-01, -1.389837010305527E-05,  7.634165278357818E-03, -1.532758506142271E-02,  7.224547073307315E-07,
2458592.500000000, A.D. 2019-Apr-19 00:00:00.0000, -8.849265890815291E-01, -4.700210783384209E-01, -1.310012645076314E-05,  7.891809277308216E-03, -1.519064676475959E-02,  8.744617121775563E-07,
2458593.500000000, A.D. 2019-Apr-20 00:00:00.0000, -8.769069284819935E-01, -4.851416266147037E-01, -1.215050026182443E-05,  8.147127143045132E-03, -1.504979576457282E-02,  1.023347038589876E-06,
2458594.500000000, A.D. 2019-Apr-21 00:00:00.0000, -8.686331019569564E-01, -5.001193551411729E-01, -1.105797048298372E-05,  8.400142377886484E-03, -1.490500001597973E-02,  1.158696260911817E-06,
2458595.500000000, A.D. 2019-Apr-22 00:00:00.0000, -8.601074141757766E-01, -5.149502953768312E-01, -9.840368991750921E-06,  8.650845137106766E-03, -1.475621040460845E-02,  1.272355353630578E-06,
2458596.500000000, A.D. 2019-Apr-23 00:00:00.0000, -8.513321965123307E-01, -5.296304274793059E-01, -8.522326711690593E-06,  8.899192504972953E-03, -1.460337570182627E-02,  1.358901074995518E-06,
2458597.500000000, A.D. 2019-Apr-24 00:00:00.0000, -8.423098373375207E-01, -5.441556841600712E-01, -7.132575819043489E-06,  9.145114755487200E-03, -1.444645364450924E-02,  1.415488609315631E-06,
2458598.500000000, A.D. 2019-Apr-25 00:00:00.0000, -8.330428045648045E-01, -5.585219629272010E-01, -5.701615357136998E-06,  9.388523985077623E-03, -1.428541659541617E-02,  1.441325753409349E-06,
2458599.500000000, A.D. 2019-Apr-26 00:00:00.0000, -8.235336596997084E-01, -5.727251415228438E-01, -4.259971819301525E-06,  9.629322077660632E-03, -1.412025252247435E-02,  1.437049610684898E-06,
2458600.500000000, A.D. 2019-Apr-27 00:00:00.0000, -8.137850649885880E-01, -5.867610927308373E-01, -2.837047450366285E-06,  9.867406393541108E-03, -1.395096307916507E-02,  1.404197076481182E-06,
2458601.500000000, A.D. 2019-Apr-28 00:00:00.0000, -8.037997861972629E-01, -6.006256965692819E-01, -1.460411683246638E-06,  1.010267284133768E-02, -1.377756055427042E-02,  1.344854819378351E-06,
2458602.500000000, A.D. 2019-Apr-29 00:00:00.0000, -7.935806934830032E-01, -6.143148494262758E-01, -1.553466178984874E-07,  1.033501671619610E-02, -1.360006497732664E-02,  1.261498635868464E-06,
2458603.500000000, A.D. 2019-Apr-30 00:00:00.0000, -7.831307622759867E-01, -6.278244707220252E-01,  1.055530222510305E-06,  1.056433195947621E-02, -1.341850216119351E-02,  1.156992856116228E-06,
2458604.500000000, A.D. 2019-May-01 00:00:00.0000, -7.724530753962897E-01, -6.411505082681359E-01,  2.152703953451195E-06,  1.079050954570646E-02, -1.323290310124089E-02,  1.034704213408954E-06,
2458605.500000000, A.D. 2019-May-02 00:00:00.0000, -7.615508269251136E-01, -6.542889437869323E-01,  3.120349303716103E-06,  1.101343570677300E-02, -1.304330490839508E-02,  8.986761033808877E-07,
2458606.500000000, A.D. 2019-May-03 00:00:00.0000, -7.504273276293237E-01, -6.672358001238545E-01,  3.947096187664313E-06,  1.123299072518878E-02, -1.284975323475508E-02,  7.538001770661840E-07,
2458607.500000000, A.D. 2019-May-04 00:00:00.0000, -7.390860110000522E-01, -6.799871515120188E-01,  4.626935778319636E-06,  1.144904903065904E-02, -1.265230587083848E-02,  6.059132613774614E-07,
2458608.500000000, A.D. 2019-May-05 00:00:00.0000, -7.275304382765668E-01, -6.925391377537610E-01,  5.160155441892606E-06,  1.166148121477177E-02, -1.245103683862648E-02,  4.617468406662696E-07,
2458609.500000000, A.D. 2019-May-06 00:00:00.0000, -7.157643003614641E-01, -7.048879823317377E-01,  5.554125447366412E-06,  1.187015823773957E-02, -1.224603996856376E-02,  3.286750207754598E-07,
2458610.500000000, A.D. 2019-May-07 00:00:00.0000, -7.037914145266931E-01, -7.170300133586965E-01,  5.823726192803617E-06,  1.207495753789320E-02, -1.203743081634839E-02,  2.142506683763058E-07,
2458611.500000000, A.D. 2019-May-08 00:00:00.0000, -6.916157144146196E-01, -7.289616852161978E-01,  5.991223747801472E-06,  1.227577013746310E-02, -1.182534601493745E-02,  1.255791066725461E-07,
2458612.500000000, A.D. 2019-May-09 00:00:00.0000, -6.792412329672604E-01, -7.406795981071558E-01,  6.085478305989871E-06,  1.247250745670457E-02, -1.160993976240129E-02,  6.862961889846965E-08,
2458613.500000000, A.D. 2019-May-10 00:00:00.0000, -6.666720792087913E-01, -7.521805128133087E-01,  6.140481933540711E-06,  1.266510662209541E-02, -1.139137786579664E-02,  4.760082978910515E-08,
2458614.500000000, A.D. 2019-May-11 00:00:00.0000, -6.539124108041688E-01, -7.634613586384693E-01,  6.193328030747597E-06,  1.285353353425601E-02, -1.116983023350773E-02,  6.442994993299773E-08,
2458615.500000000, A.D. 2019-May-12 00:00:00.0000, -6.409664047589276E-01, -7.745192334601858E-01,  6.281781757041439E-06,  1.303778352596836E-02, -1.094546273295294E-02,  1.184889558954576E-07,
2458616.500000000, A.D. 2019-May-13 00:00:00.0000, -6.278382286164558E-01, -7.853513955959759E-01,  6.441644625508283E-06,  1.321787973187783E-02, -1.071842903833713E-02,  2.064772895495972E-07,
2458617.500000000, A.D. 2019-May-14 00:00:00.0000, -6.145320144065729E-01, -7.959552476743421E-01,  6.704113321581056E-06,  1.339386919979434E-02, -1.048886285382786E-02,  3.225209349268219E-07,
2458618.500000000, A.D. 2019-May-15 00:00:00.0000, -6.010518376906259E-01, -8.063283131153492E-01,  7.093353538736480E-06,  1.356581654295461E-02, -1.025687102999785E-02,  4.585106423055755E-07,
2458619.500000000, A.D. 2019-May-16 00:00:00.0000, -5.874017042558753E-01, -8.164682065720078E-01,  7.624549421054321E-06,  1.373379500434272E-02, -1.002252858489574E-02,  6.047199148370868E-07,
2458620.500000000, A.D. 2019-May-17 00:00:00.0000, -5.735855468563344E-01, -8.263726009425172E-01,  8.302712624347183E-06,  1.389787547632583E-02, -9.785877075161695E-03,  7.506984385501171E-07,
2458621.500000000, A.D. 2019-May-18 00:00:00.0000, -5.596072333198429E-01, -8.360391949734430E-01,  9.122483975047108E-06,  1.405811511093401E-02, -9.546927541745329E-03,  8.863367760250295E-07,
2458622.500000000, A.D. 2019-May-19 00:00:00.0000, -5.454705852388558E-01, -8.454656861956106E-01,  1.006900184175754E-05,  1.421454797232632E-02, -9.305668108475924E-03,  1.002894702333752E-06,
2458623.500000000, A.D. 2019-May-20 00:00:00.0000, -5.311794040101402E-01, -8.546497532036036E-01,  1.111967983880587E-05,  1.436717997701485E-02, -9.062074688382923E-03,  1.093755382064941E-06,
2458624.500000000, A.D. 2019-May-21 00:00:00.0000, -5.167374993387407E-01, -8.635890490958493E-01,  1.224653046830144E-05,  1.451598902604265E-02, -8.816122116329555E-03,  1.154748705020458E-06,
2458625.500000000, A.D. 2019-May-22 00:00:00.0000, -5.021487153038408E-01, -8.722812051336638E-01,  1.341858807491590E-05,  1.466092947892551E-02, -8.567793089462528E-03,  1.184038832381675E-06,
2458626.500000000, A.D. 2019-May-23 00:00:00.0000, -4.874169506067965E-01, -8.807238415646615E-01,  1.460405191208367E-05,  1.480193893125363E-02, -8.317083432474986E-03,  1.181706018816031E-06,
2458627.500000000, A.D. 2019-May-24 00:00:00.0000, -4.725461718213322E-01, -8.889145818032205E-01,  1.577193558626707E-05,  1.493894510503180E-02, -8.064003643959242E-03,  1.149208396631780E-06,
2458628.500000000, A.D. 2019-May-25 00:00:00.0000, -4.575404203801234E-01, -8.968510666787030E-01,  1.689318783237171E-05,  1.507187130110889E-02, -7.808577696209529E-03,  1.088884831877372E-06,
2458629.500000000, A.D. 2019-May-26 00:00:00.0000, -4.424038151428853E-01, -9.045309666622851E-01,  1.794137989975278E-05,  1.520063973795945E-02, -7.550840412158607E-03,  1.003595690777155E-06,
2458630.500000000, A.D. 2019-May-27 00:00:00.0000, -4.271405526966305E-01, -9.119519912675295E-01,  1.889311889190611E-05,  1.532517279211065E-02, -7.290834609285681E-03,  8.965353795496502E-07,
2458631.500000000, A.D. 2019-May-28 00:00:00.0000, -4.117549073065299E-01, -9.191118958555587E-01,  1.972835713755454E-05,  1.544539254183973E-02, -7.028608883554417E-03,  7.712080523945888E-07,
2458632.500000000, A.D. 2019-May-29 00:00:00.0000, -3.962512319383982E-01, -9.260084867961625E-01,  2.043074626545583E-05,  1.556121918297258E-02, -6.764216614565458E-03,  6.315347342186048E-07,
